x-axis,1,2,3
second,Volt,Volt,Volt
+130.6563E-09,+342.4701623262E-03,+338.4500618668E-03,+312.0279515970E-03
+131.4375E-09,+342.4701623262E-03,+338.4500618668E-03,+310.3093586506E-03
+132.2188E-09,+342.8922728745E-03,+337.4852377565E-03,+309.3445345403E-03
+133.0000E-09,+344.7716698392E-03,+335.3947855176E-03,+306.2892581911E-03
+133.7813E-09,+345.5254386754E-03,+338.4500618668E-03,+306.2892581911E-03
+134.5625E-09,+343.4349864365E-03,+338.4500618668E-03,+306.2892581911E-03
+135.3438E-09,+345.5254386754E-03,+337.4852377565E-03,+306.2892581911E-03
+136.1250E-09,+342.4701623262E-03,+334.4299614073E-03,+305.3244340808E-03
+136.9063E-09,+342.4701623262E-03,+334.9726749693E-03,+302.6912682799E-03
+137.6875E-09,+342.4701623262E-03,+337.1133784640E-03,+304.5706652447E-03
+138.4688E-09,+342.4701623262E-03,+337.4852377565E-03,+306.2892581911E-03
+139.2500E-09,+341.9274487642E-03,+335.3947855176E-03,+306.2892581911E-03
+140.0313E-09,+339.7867452695E-03,+337.4852377565E-03,+306.2892581911E-03
+140.8125E-09,+338.4500618668E-03,+334.4299614073E-03,+306.2892581911E-03
+141.5938E-09,+337.4852377565E-03,+334.4299614073E-03,+306.2892581911E-03
+142.3750E-09,+334.4299614073E-03,+334.4299614073E-03,+307.2540823014E-03
+143.1563E-09,+334.0078508591E-03,+333.4651372970E-03,+311.2741827608E-03
+143.9375E-09,+332.1284538943E-03,+330.4098609478E-03,+314.3294591100E-03
+144.7188E-09,+331.3746850581E-03,+330.4098609478E-03,+314.3294591100E-03
+145.5000E-09,+334.4299614073E-03,+330.4098609478E-03,+314.3294591100E-03
+146.2813E-09,+334.4299614073E-03,+329.4450368376E-03,+314.3294591100E-03
+147.0625E-09,+334.4299614073E-03,+326.3897604884E-03,+314.8721726720E-03
+147.8438E-09,+334.4299614073E-03,+326.3897604884E-03,+317.0128761667E-03
+148.6250E-09,+334.4299614073E-03,+326.3897604884E-03,+318.3495595695E-03
+149.4063E-09,+335.3947855176E-03,+326.3897604884E-03,+318.3495595695E-03
+150.1875E-09,+338.4500618668E-03,+325.4249363781E-03,+318.3495595695E-03
+150.9688E-09,+338.4500618668E-03,+323.3344841392E-03,+318.8319716246E-03
+151.7500E-09,+338.4500618668E-03,+326.3897604884E-03,+320.8420218543E-03
+152.5313E-09,+339.4148859770E-03,+326.3897604884E-03,+321.4048359187E-03
+153.3125E-09,+342.4701623262E-03,+327.3545845987E-03,+318.3495595695E-03
