x-axis,1,2,3
second,Volt,Volt,Volt
+99.4063E-09,+414.8319705964E-03,+443.9374979229E-03,+502.3093565942E-03
+100.1875E-09,+414.8319705964E-03,+446.9927742721E-03,+497.3244320245E-03
+100.9688E-09,+414.8319705964E-03,+446.0279501618E-03,+490.1887537089E-03
+101.7500E-09,+415.7967947067E-03,+443.3947843609E-03,+486.0379999845E-03
+102.5313E-09,+419.8168951662E-03,+445.2741813257E-03,+481.2440301866E-03
+103.3125E-09,+422.8721715153E-03,+446.9927742721E-03,+473.2038292677E-03
+104.0938E-09,+422.8721715153E-03,+446.9927742721E-03,+466.1284524591E-03
+104.8750E-09,+423.8369956256E-03,+446.9927742721E-03,+462.2289550134E-03
+105.6563E-09,+426.8922719748E-03,+446.9927742721E-03,+458.4701610838E-03
+106.4375E-09,+426.8922719748E-03,+447.9575983823E-03,+453.1033269704E-03
+107.2188E-09,+427.7967945782E-03,+451.0128747315E-03,+446.0279501618E-03
+108.0000E-09,+431.6862417727E-03,+451.0128747315E-03,+442.4299602506E-03
+108.7813E-09,+434.9324728937E-03,+450.5304626764E-03,+440.2892567559E-03
+109.5625E-09,+435.8972970040E-03,+448.5204124467E-03,+437.9877492429E-03
+110.3438E-09,+439.9173974634E-03,+446.9927742721E-03,+434.9324728937E-03
+111.1250E-09,+443.3344828540E-03,+446.9927742721E-03,+433.0028246732E-03
+111.9063E-09,+445.0832265538E-03,+446.3897592032E-03,+426.8922719748E-03
+112.6875E-09,+447.9575983823E-03,+444.1184024436E-03,+426.8922719748E-03
+113.4688E-09,+451.0128747315E-03,+443.9374979229E-03,+426.8922719748E-03
+114.2500E-09,+451.9776988418E-03,+446.9927742721E-03,+426.8922719748E-03
+115.0313E-09,+455.9977993013E-03,+446.9927742721E-03,+426.8922719748E-03
+115.8125E-09,+458.0882515402E-03,+446.4500607100E-03,+426.8922719748E-03
+116.5938E-09,+455.0329751910E-03,+444.3093572154E-03,+427.8570960851E-03
+117.3750E-09,+455.0329751910E-03,+442.0078497023E-03,+428.9827242137E-03
+118.1563E-09,+455.0329751910E-03,+440.8822215737E-03,+424.8018197359E-03
+118.9375E-09,+455.0329751910E-03,+446.9927742721E-03,+430.4299603791E-03
+119.7188E-09,+454.0681510807E-03,+446.5706637238E-03,+428.4199101494E-03
+120.5000E-09,+451.9776988418E-03,+444.6912667590E-03,+426.8922719748E-03
+121.2813E-09,+455.0329751910E-03,+443.9374979229E-03,+425.9274478645E-03
+122.0625E-09,+455.0329751910E-03,+446.9927742721E-03,+422.8721715153E-03
