x-axis,1,2,3
second,Volt,Volt,Volt
+48.3125E-09,+500.0157035174E-03,+581.7041448536E-03,+236.9755036416E-03
+49.0937E-09,+502.5483668069E-03,+573.6639439347E-03,+277.1765082361E-03
+49.8750E-09,+507.2518843444E-03,+579.1312805595E-03,+303.0257541905E-03
+50.6562E-09,+514.8096732082E-03,+585.9051498337E-03,+327.8297740253E-03
+51.4375E-09,+522.8498741271E-03,+594.9704763698E-03,+372.3724871161E-03
+52.2187E-09,+527.5131906601E-03,+589.7443457725E-03,+420.6136926296E-03
+53.0000E-09,+531.5332911196E-03,+581.7041448536E-03,+448.5935918274E-03
+53.7812E-09,+538.9302759650E-03,+580.4177127065E-03,+465.9604258122E-03
+54.5625E-09,+546.9704768839E-03,+580.4177127065E-03,+515.8096715095E-03
+55.3437E-09,+548.2569090309E-03,+587.1714814784E-03,+558.5835403981E-03
+56.1250E-09,+557.5433410922E-03,+588.4579136255E-03,+598.7845449927E-03
+56.9062E-09,+570.2870595487E-03,+588.4579136255E-03,+618.7242432716E-03
+57.6875E-09,+579.1312805595E-03,+588.4579136255E-03,+634.8046451094E-03
+58.4687E-09,+580.4177127065E-03,+588.4579136255E-03,+677.9001220348E-03
+59.2500E-09,+584.2167076407E-03,+588.4579136255E-03,+705.8800212326E-03
+60.0312E-09,+587.8950995611E-03,+588.4579136255E-03,+736.7543927612E-03
+60.8125E-09,+595.2116823973E-03,+592.2569085596E-03,+750.3423323142E-03
+61.5937E-09,+589.7443457725E-03,+595.9353004801E-03,+763.7694678488E-03
+62.3750E-09,+595.2116823973E-03,+596.4981145444E-03,+786.2820304217E-03
+63.1562E-09,+596.4981145444E-03,+603.2518833163E-03,+796.8950956347E-03
+63.9375E-09,+596.4981145444E-03,+604.5383154633E-03,+805.3574071018E-03
+64.7187E-09,+596.4981145444E-03,+604.5383154633E-03,+813.0558994817E-03
+65.5000E-09,+596.4981145444E-03,+604.5383154633E-03,+827.7694671633E-03
+66.2813E-09,+596.4981145444E-03,+604.5383154633E-03,+830.3423314574E-03
+67.0625E-09,+596.4981145444E-03,+604.5383154633E-03,+837.0961002292E-03
