x-axis,1,2,3
-14.9688E-09,+32.3976180734E-03,-6.5169543741E-03,+1.5232465448E-03
-14.1875E-09,+53.9453565361E-03,-6.5169543741E-03,+1.5232465448E-03
-13.4063E-09,+71.3121905210E-03,+236.8143978E-06,+1.5232465448E-03
-12.6250E-09,+84.0157079729E-03,-5.2305222271E-03,+1.5232465448E-03
-11.8438E-09,+96.0760093512E-03,-6.5169543741E-03,+1.5232465448E-03
-11.0625E-09,+125.0207326593E-03,-6.5169543741E-03,+1.5232465448E-03
-10.2813E-09,+157.1815363350E-03,-6.5169543741E-03,-5.2305222271E-03
-9.5000E-09,+189.3423400106E-03,+236.8143978E-06,+236.8143978E-06
-8.7188E-09,+205.4629428530E-03,+1.5232465448E-03,-5.2305222271E-03
-7.9375E-09,+223.5935959252E-03,-5.2305222271E-03,-6.5169543741E-03
-7.1563E-09,+260.4177161338E-03,-6.5169543741E-03,-6.5169543741E-03
-6.3750E-09,+293.8649519565E-03,-6.5169543741E-03,-6.5169543741E-03
-5.5938E-09,+313.3624391849E-03,+236.8143978E-06,+236.8143978E-06
-4.8125E-09,+328.7594239446E-03,+1.5232465448E-03,+1.5232465448E-03
-4.0313E-09,+358.1865593078E-03,-2.2757483894E-03,+1.5232465448E-03
-3.2500E-09,+390.3473629834E-03,-5.9541403098E-03,-5.2305222271E-03
-2.4688E-09,+415.7543978872E-03,-6.5169543741E-03,+236.8143978E-06
-1.6875E-09,+428.4780158414E-03,-6.5169543741E-03,+1.5232465448E-03
-906.3E-12,+441.5634428369E-03,+236.8143978E-06,+1.5232465448E-03
-125.0E-12,+457.2418346288E-03,+1.5232465448E-03,+1.5232465448E-03
+656.2E-12,+466.5684676947E-03,+1.5232465448E-03,+1.5232465448E-03
+1.4375E-09,+471.6538947760E-03,+1.5232465448E-03,+1.5232465448E-03
+2.2187E-09,+475.3322866964E-03,+8.2770153167E-03,+1.5232465448E-03
+3.0000E-09,+482.6488695326E-03,+12.9403318497E-03,-1.4315272929E-03
+3.7812E-09,+490.6890704515E-03,+16.9604323091E-03,-5.7933362914E-03
+4.5625E-09,+491.9755025985E-03,+17.6036483826E-03,+236.8143978E-06
+5.3437E-09,+491.9755025985E-03,+31.1111859264E-03,-5.2305222271E-03
+6.1250E-09,+491.9755025985E-03,+40.4378189924E-03,-6.5169543741E-03
+6.9062E-09,+485.2217338266E-03,+47.6337988148E-03,-6.5169543741E-03
+7.6875E-09,+490.6890704515E-03,+56.3574168118E-03,+236.8143978E-06
+8.4687E-09,+487.7543971161E-03,+78.0659592929E-03,+1.5232465448E-03
+9.2500E-09,+484.4177137347E-03,+95.4327932777E-03,-5.2305222271E-03
+10.0313E-09,+490.6890704515E-03,+113.6237478568E-03,-6.5169543741E-03
+10.8125E-09,+485.2217338266E-03,+127.9956069993E-03,-6.5169543741E-03
+11.5938E-09,+490.6890704515E-03,+150.4277675631E-03,+236.8143978E-06
+12.3750E-09,+491.9755025985E-03,+181.3021390917E-03,-5.2305222271E-03
+13.1563E-09,+491.9755025985E-03,+220.2167115392E-03,-3.1400699881E-03
+13.9375E-09,+491.9755025985E-03,+243.1111836559E-03,+880.0304713E-06
+14.7188E-09,+491.9755025985E-03,+263.5533944922E-03,+1.5232465448E-03
+15.5000E-09,+498.7292713704E-03,+293.8649519565E-03,+1.5232465448E-03
+16.2812E-09,+500.0157035174E-03,+326.0257556321E-03,+1.5232465448E-03
+17.0625E-09,+500.0157035174E-03,+364.9403280797E-03,+1.5232465448E-03
+17.8437E-09,+500.0157035174E-03,+384.4579158103E-03,+1.5232465448E-03
+18.6250E-09,+493.2619347455E-03,+407.6337949591E-03,+1.5232465448E-03
+19.4062E-09,+495.3523869845E-03,+438.5885684969E-03,+1.5232465448E-03
+20.1875E-09,+499.3724874439E-03,+463.9956034007E-03,+1.5232465448E-03
+20.9687E-09,+493.2619347455E-03,+474.6086686137E-03,+1.5232465448E-03
+21.7500E-09,+498.7292713704E-03,+482.6488695326E-03,-5.2305222271E-03
+22.5312E-09,+500.0157035174E-03,+510.9503767671E-03,-6.5169543741E-03
+23.3125E-09,+496.6388191315E-03,+536.3574116709E-03,+236.8143978E-06
+24.0937E-09,+492.6187186720E-03,+546.9704768839E-03,+1.5232465448E-03
+24.8750E-09,+491.9755025985E-03,+550.7895723204E-03,+1.5232465448E-03
+25.6562E-09,+498.7292713704E-03,+555.4930898579E-03,+8.2770153167E-03
+26.4375E-09,+495.7945980350E-03,+569.8046474936E-03,+9.5634474637E-03
+27.2187E-09,+492.4579146536E-03,+572.3775117876E-03,+9.5634474637E-03
+28.0000E-09,+498.7292713704E-03,+575.7543961736E-03,+9.5634474637E-03
+28.7812E-09,+493.2619347455E-03,+579.7744966330E-03,+9.5634474637E-03
+29.5625E-09,+485.2217338266E-03,+573.6639439347E-03,+23.0709850075E-03
+30.3437E-09,+486.8900755173E-03,+579.1312805595E-03,+32.3976180734E-03
+31.1250E-09,+491.2518845158E-03,+580.4177127065E-03,+40.4378189924E-03
+31.9062E-09,+491.9755025985E-03,+577.0408283206E-03,+48.4780199113E-03
+32.6875E-09,+485.2217338266E-03,+573.0207278611E-03,+70.0257583740E-03
+33.4687E-09,+487.7342966138E-03,+572.3775117876E-03,+87.3925923588E-03
+34.2500E-09,+491.4126885342E-03,+579.1312805595E-03,+116.9805317404E-03
+35.0312E-09,+491.9755025985E-03,+580.4177127065E-03,+133.5232451311E-03
+35.8125E-09,+485.2217338266E-03,+580.4177127065E-03,+151.3121896642E-03
+36.5937E-09,+490.6890704515E-03,+580.4177127065E-03,+181.3021390917E-03
+37.3750E-09,+491.9755025985E-03,+573.6639439347E-03,+226.9704803111E-03
+38.1562E-09,+491.9755025985E-03,+579.1312805595E-03,+253.2619373160E-03
+38.9375E-09,+498.7292713704E-03,+580.4177127065E-03,+271.9956054570E-03
+39.7187E-09,+500.0157035174E-03,+580.4177127065E-03,+322.1664591911E-03
+40.5000E-09,+513.5232410612E-03,+587.1714814784E-03,+371.6940968516E-03
+41.2812E-09,+516.0961053552E-03,+588.4579136255E-03,+433.4428399088E-03
+42.0625E-09,+516.0961053552E-03,+588.4579136255E-03,+465.2619350454E-03
+42.8437E-09,+522.8498741271E-03,+588.4579136255E-03,+495.1111809569E-03
+43.6250E-09,+530.8900750460E-03,+588.4579136255E-03,+554.0458536925E-03
+44.4062E-09,+539.3523865132E-03,+588.4579136255E-03,+611.6136922719E-03
+45.1875E-09,+547.0508788931E-03,+581.7041448536E-03,+648.0559029369E-03
+45.9687E-09,+548.2569090309E-03,+583.7945970925E-03,+673.1212293016E-03
+46.7500E-09,+561.7644465747E-03,+587.8146975519E-03,+724.1765051367E-03
+47.5312E-09,+564.3373108687E-03,+588.4579136255E-03,+787.2116803410E-03
+48.3125E-09,+564.3373108687E-03,+588.4579136255E-03,+838.0257501485E-03
+49.0937E-09,+564.3373108687E-03,+588.4579136255E-03,+865.5835387981E-03
+49.8750E-09,+584.5986171844E-03,+590.9905769149E-03,+890.0458500939E-03
+50.6562E-09,+588.4579136255E-03,+595.6940944525E-03,+934.5081611755E-03
+51.4375E-09,+588.4579136255E-03,+596.4981145444E-03,+969.2418291452E-03
+52.2187E-09,+588.4579136255E-03,+589.7443457725E-03,+1.0014026328208E+00
+53.0000E-09,+595.2116823973E-03,+588.4579136255E-03,+1.0145684618256E+00
+53.7812E-09,+603.2518833163E-03,+588.4579136255E-03,+1.0283373058992E+00
+54.5625E-09,+597.7845466914E-03,+595.2116823973E-03,+1.0576840392532E+00
+55.3437E-09,+596.4981145444E-03,+596.4981145444E-03,+1.0763373053851E+00
+56.1250E-09,+596.4981145444E-03,+589.7443457725E-03,+1.0856639384510E+00
+56.9062E-09,+596.4981145444E-03,+588.4579136255E-03,+1.0937041393700E+00
+57.6875E-09,+596.4981145444E-03,+588.4579136255E-03,+1.1017443402889E+00
+58.4687E-09,+596.4981145444E-03,+595.2116823973E-03,+1.1097845412078E+00
+59.2500E-09,+596.4981145444E-03,+596.4981145444E-03,+1.1178247421267E+00
+60.0312E-09,+589.7443457725E-03,+596.4981145444E-03,+1.1216438375632E+00
+60.8125E-09,+588.4579136255E-03,+596.4981145444E-03,+1.1263473551007E+00
+61.5937E-09,+588.4579136255E-03,+589.7443457725E-03,+1.1339051439645E+00
+62.3750E-09,+588.4579136255E-03,+595.2116823973E-03,+1.1351915761115E+00
+63.1562E-09,+588.4579136255E-03,+603.2518833163E-03,+1.1385684604975E+00
+63.9375E-09,+588.4579136255E-03,+604.5383154633E-03,+1.1425885609569E+00
+64.7187E-09,+588.4579136255E-03,+604.5383154633E-03,+1.1432317770305E+00
+65.5000E-09,+588.4579136255E-03,+611.2920842352E-03,+1.1364780082586E+00
+66.2813E-09,+588.4579136255E-03,+626.0860539260E-03,+1.1419453448834E+00
+67.0625E-09,+588.4579136255E-03,+642.1664557638E-03,+1.1432317770305E+00
+67.8438E-09,+588.4579136255E-03,+649.8046466368E-03,+1.1432317770305E+00
+68.6250E-09,+595.2116823973E-03,+659.2116817119E-03,+1.1432317770305E+00
+69.4063E-09,+592.6991196102E-03,+681.0810282113E-03,+1.1499855458023E+00
+70.1875E-09,+589.0207276898E-03,+705.2016309681E-03,+1.1470508724669E+00
+70.9688E-09,+588.4579136255E-03,+722.9905755012E-03,+1.1437141890856E+00
+71.7500E-09,+595.2116823973E-03,+738.7292687999E-03,+1.1499855458023E+00
+72.5313E-09,+596.4981145444E-03,+761.4830374005E-03,+1.1512719779494E+00
+73.3125E-09,+596.4981145444E-03,+785.6036401572E-03,+1.1580257467213E+00
+74.0938E-09,+596.4981145444E-03,+816.4780116858E-03,+1.1622669527060E+00
+74.8750E-09,+596.4981145444E-03,+833.0207250765E-03,+1.1666287617045E+00
+75.6563E-09,+589.7443457725E-03,+850.8096696096E-03,+1.1605986110153E+00
+76.4375E-09,+588.4579136255E-03,+874.0458502652E-03,+1.1593121788683E+00
+77.2188E-09,+588.4579136255E-03,+898.1664530220E-03,+1.1660659476402E+00
+78.0000E-09,+595.2116823973E-03,+920.5986135858E-03,+1.1673523797872E+00
+78.7813E-09,+596.4981145444E-03,+939.3322817268E-03,+1.1673523797872E+00
+79.5625E-09,+596.4981145444E-03,+955.7342916014E-03,+1.1673523797872E+00
+80.3438E-09,+599.4528883821E-03,+971.8146934392E-03,+1.1673523797872E+00
+81.1250E-09,+603.8146973806E-03,+987.8950952771E-03,+1.1673523797872E+00
+81.9063E-09,+597.7845466914E-03,+996.3775072465E-03,+1.1673523797872E+00
+82.6875E-09,+603.2518833163E-03,+1.0051011252435E+00,+1.1673523797872E+00
+83.4688E-09,+608.3373103975E-03,+1.0200558989527E+00,+1.1673523797872E+00
+84.2500E-09,+612.0157023179E-03,+1.0226287632468E+00,+1.1673523797872E+00
+85.0313E-09,+619.3322851541E-03,+1.0264277581809E+00,+1.1643976059495E+00
+85.8125E-09,+620.6187173011E-03,+1.0301061501014E+00,+1.1600357969510E+00
+86.5938E-09,+627.3724860730E-03,+1.0374227329376E+00,+1.1525584100964E+00
+87.3750E-09,+635.4126869919E-03,+1.0387091650846E+00,+1.1445182091775E+00
+88.1563E-09,+643.4528879108E-03,+1.0387091650846E+00,+1.1394327820963E+00
+88.9375E-09,+651.4930888297E-03,+1.0387091650846E+00,+1.1357543901759E+00
+89.7188E-09,+673.0408272924E-03,+1.0387091650846E+00,+1.1351915761115E+00
+90.5000E-09,+683.6538925054E-03,+1.0454629338565E+00,+1.1216840385678E+00
+91.2813E-09,+690.4277617796E-03,+1.0467493660035E+00,+1.1056036367299E+00
+92.0625E-09,+699.4930883157E-03,+1.0467493660035E+00,+1.0966991142122E+00
+92.8438E-09,+721.2820328059E-03,+1.0467493660035E+00,+1.0883172047543E+00
+93.6250E-09,+738.6488667908E-03,+1.0467493660035E+00,+1.0801966018262E+00
+94.4063E-09,+751.7744947909E-03,+1.0467493660035E+00,+1.0586488633635E+00
+95.1875E-09,+763.4930876302E-03,+1.0467493660035E+00,+1.0505684614400E+00
+95.9688E-09,+785.6036401572E-03,+1.0501262503894E+00,+1.0472317780586E+00
+96.7500E-09,+809.7242429140E-03,+1.0541463508489E+00,+1.0399955972316E+00
+97.5313E-09,+833.8448456707E-03,+1.0547895669224E+00,+1.0184478587689E+00
+98.3125E-09,+846.5684636249E-03,+1.0615433356943E+00,+1.0078347935560E+00
+99.0938E-09,+859.6538906204E-03,+1.0628297678413E+00,+999.7945926370E-03
+99.8750E-09,+882.0860511842E-03,+1.0598749940036E+00,+991.7543917181E-03
+100.6563E-09,+906.2066539409E-03,+1.0555131850051E+00,+983.7141907992E-03
+101.4375E-09,+921.4629351845E-03,+1.0547895669224E+00,+975.6739898803E-03
+102.2188E-09,+932.4981109457E-03,+1.0615433356943E+00,+967.6337889614E-03
+103.0000E-09,+947.6940906825E-03,+1.0628297678413E+00,+963.3925829767E-03
+103.7813E-09,+970.5282612922E-03,+1.0628297678413E+00,+959.0307739782E-03
+104.5625E-09,+987.8950952771E-03,+1.0628297678413E+00,+951.5533871236E-03
+105.3438E-09,+996.7996177948E-03,+1.0560759990694E+00,+957.0207237484E-03
+106.1250E-09,+1.0051815272527E+00,+1.0615433356943E+00,+958.3071558955E-03
+106.9063E-09,+1.0133021301808E+00,+1.0594528834554E+00,+958.3071558955E-03
+107.6875E-09,+1.0213423310997E+00,+1.0554327829959E+00,+951.5533871236E-03
+108.4688E-09,+1.0264277581810E+00,+1.0547895669224E+00,+950.2669549765E-03
+109.2500E-09,+1.0301061501014E+00,+1.0547895669224E+00,+950.2669549765E-03
+110.0313E-09,+1.0374227329376E+00,+1.0505684614400E+00,+950.2669549765E-03
+110.8125E-09,+1.0387091650846E+00,+1.0472317780586E+00,+950.2669549765E-03
+111.5938E-09,+1.0387091650846E+00,+1.0535031347754E+00,+957.0207237484E-03
+112.3750E-09,+1.0387091650846E+00,+1.0547895669224E+00,+958.3071558955E-03
+113.1563E-09,+1.0387091650846E+00,+1.0480357981505E+00,+958.3071558955E-03
+113.9375E-09,+1.0387091650846E+00,+1.0467493660035E+00,+958.3071558955E-03
+114.7188E-09,+1.0387091650846E+00,+1.0467493660035E+00,+965.0609246673E-03
+115.5000E-09,+1.0387091650846E+00,+1.0467493660035E+00,+966.3473568144E-03
+116.2813E-09,+1.0387091650846E+00,+1.0399955972316E+00,+966.3473568144E-03
+117.0625E-09,+1.0387091650846E+00,+1.0319553963127E+00,+969.3021306521E-03
+117.8438E-09,+1.0387091650846E+00,+1.0306689641657E+00,+973.6639396506E-03
+118.6250E-09,+1.0387091650846E+00,+1.0306689641657E+00,+967.6337889614E-03
+119.4063E-09,+1.0387091650846E+00,+1.0239151953938E+00,+973.1011255863E-03
+120.1875E-09,+1.0387091650846E+00,+1.0226287632468E+00,+974.3875577333E-03
+120.9688E-09,+1.0387091650846E+00,+1.0154528839266E+00,+974.3875577333E-03
+121.7500E-09,+1.0387091650846E+00,+1.0077543915468E+00,+974.3875577333E-03
+122.5313E-09,+1.0387091650846E+00,+1.0065483614089E+00,+981.1413265052E-03
+123.3125E-09,+1.0387091650846E+00,+999.7945926370E-03,+975.6739898803E-03
+124.0938E-09,+1.0387091650846E+00,+991.7543917181E-03,+974.3875577333E-03
+124.8750E-09,+1.0454629338565E+00,+990.4679595711E-03,+974.3875577333E-03
+125.6563E-09,+1.0467493660035E+00,+990.4679595711E-03,+974.3875577333E-03
+126.4375E-09,+1.0505483609377E+00,+983.7141907992E-03,+974.3875577333E-03
+127.2188E-09,+1.0542267528581E+00,+982.4277586522E-03,+974.3875577333E-03
+128.0000E-09,+1.0480357981505E+00,+985.8046430381E-03,+974.3875577333E-03
+128.7813E-09,+1.0535031347754E+00,+989.8247434976E-03,+974.3875577333E-03
+129.5625E-09,+1.0547895669224E+00,+983.7141907992E-03,+967.6337889614E-03
+130.3438E-09,+1.0547895669224E+00,+982.4277586522E-03,+966.3473568144E-03
+131.1250E-09,+1.0547895669224E+00,+982.4277586522E-03,+966.3473568144E-03
+131.9063E-09,+1.0547895669224E+00,+982.4277586522E-03,+966.3473568144E-03
+132.6875E-09,+1.0547895669224E+00,+982.4277586522E-03,+966.3473568144E-03
+133.4688E-09,+1.0547895669224E+00,+975.6739898803E-03,+966.3473568144E-03
+134.2500E-09,+1.0547895669224E+00,+981.1413265052E-03,+959.5935880425E-03
+135.0313E-09,+1.0615433356943E+00,+982.4277586522E-03,+958.3071558955E-03
+135.8125E-09,+1.0628297678413E+00,+982.4277586522E-03,+958.3071558955E-03
+136.5938E-09,+1.0560759990694E+00,+975.6739898803E-03,+951.5533871236E-03
+137.3750E-09,+1.0547895669224E+00,+974.3875577333E-03,+943.5131862047E-03
+138.1563E-09,+1.0547895669224E+00,+981.1413265052E-03,+945.6036384436E-03
+138.9375E-09,+1.0547895669224E+00,+982.4277586522E-03,+949.6237389030E-03
+139.7188E-09,+1.0480357981505E+00,+982.4277586522E-03,+943.5131862047E-03
+140.5000E-09,+1.0467493660035E+00,+975.6739898803E-03,+942.2267540576E-03
+141.2813E-09,+1.0467493660035E+00,+974.3875577333E-03,+935.4729852857E-03
+142.0625E-09,+1.0467493660035E+00,+981.1413265052E-03,+934.1865531387E-03
+142.8438E-09,+1.0399955972316E+00,+984.9604219417E-03,+934.1865531387E-03
+143.6250E-09,+1.0319553963127E+00,+989.6639394792E-03,+934.1865531387E-03
+144.4063E-09,+1.0306689641657E+00,+983.7141907992E-03,+927.4327843668E-03
+145.1875E-09,+1.0306689641657E+00,+989.1815274241E-03,+926.1463522198E-03
+145.9688E-09,+1.0171614266219E+00,+986.6689646369E-03,+926.1463522198E-03
+146.7500E-09,+1.0145885623278E+00,+982.9905727165E-03,+932.9001209917E-03
+147.5313E-09,+1.0010810247841E+00,+989.1815274241E-03,+934.1865531387E-03
+148.3125E-09,+995.1312761041E-03,+983.7141907992E-03,+940.9403219106E-03
+149.0938E-09,+991.1111756446E-03,+982.4277586522E-03,+942.2267540576E-03
+149.8750E-09,+990.4679595711E-03,+982.4277586522E-03,+942.2267540576E-03
+150.6563E-09,+983.7141907992E-03,+982.4277586522E-03,+948.9805228295E-03
+151.4375E-09,+982.4277586522E-03,+989.1815274241E-03,+950.2669549765E-03
+152.2188E-09,+982.4277586522E-03,+983.7141907992E-03,+957.0207237484E-03
+153.0000E-09,+975.6739898803E-03,+982.4277586522E-03,+958.3071558955E-03
+153.7813E-09,+974.3875577333E-03,+982.4277586522E-03,+958.3071558955E-03
+154.5625E-09,+974.3875577333E-03,+989.1815274241E-03,+965.0609246673E-03
+155.3438E-09,+971.0106733473E-03,+983.7141907992E-03,+973.1011255863E-03
+156.1250E-09,+966.9905728879E-03,+989.1815274241E-03,+977.7644421192E-03
+156.9063E-09,+966.3473568144E-03,+987.0910751852E-03,+981.7845425787E-03
+157.6875E-09,+966.3473568144E-03,+983.0709747257E-03,+989.1815274241E-03
+158.4688E-09,+966.3473568144E-03,+982.4277586522E-03,+990.4679595711E-03
+159.2500E-09,+966.3473568144E-03,+989.1815274241E-03,+997.2217283430E-03
+160.0313E-09,+973.1011255863E-03,+990.4679595711E-03,+998.5081604900E-03
+160.8125E-09,+967.6337889614E-03,+990.4679595711E-03,+998.5081604900E-03
+161.5938E-09,+966.3473568144E-03,+990.4679595711E-03,+998.5081604900E-03
+162.3750E-09,+966.3473568144E-03,+990.4679595711E-03,+1.0052619292619E+00
+163.1563E-09,+966.3473568144E-03,+990.4679595711E-03,+1.0027493664748E+00
+163.9375E-09,+973.1011255863E-03,+990.4679595711E-03,+999.0709745543E-03
+164.7188E-09,+974.3875577333E-03,+990.4679595711E-03,+1.0052619292619E+00
+165.5000E-09,+974.3875577333E-03,+983.7141907992E-03,+1.0065483614089E+00
+166.2813E-09,+976.9202210227E-03,+982.4277586522E-03,+1.0065483614089E+00
+167.0625E-09,+981.6237385603E-03,+989.1815274241E-03,+1.0065483614089E+00
+167.8438E-09,+982.4277586522E-03,+987.5131857334E-03,+1.0065483614089E+00
+168.6250E-09,+975.6739898803E-03,+983.1513767349E-03,+999.7945926370E-03
+169.4063E-09,+974.3875577333E-03,+982.4277586522E-03,+998.5081604900E-03
+170.1875E-09,+974.3875577333E-03,+989.1815274241E-03,+1.0023071554242E+00
+170.9688E-09,+981.1413265052E-03,+990.4679595711E-03,+1.0059855473446E+00
+171.7500E-09,+975.6739898803E-03,+990.4679595711E-03,+999.7945926370E-03
+172.5313E-09,+974.3875577333E-03,+976.9604220273E-03,+998.5081604900E-03
+173.3125E-09,+977.3423315710E-03,+974.3875577333E-03,+998.5081604900E-03
+174.0938E-09,+981.7041405695E-03,+981.1413265052E-03,+995.1312761041E-03
+174.8750E-09,+982.4277586522E-03,+979.4729848145E-03,+991.1111756446E-03
+175.6563E-09,+975.6739898803E-03,+975.1111758160E-03,+997.2217283430E-03
+176.4375E-09,+978.1865526675E-03,+967.6337889614E-03,+998.5081604900E-03
+177.2188E-09,+981.8649445879E-03,+973.1011255863E-03,+998.5081604900E-03
+178.0000E-09,+975.6739898803E-03,+974.3875577333E-03,+998.5081604900E-03
+178.7813E-09,+981.1413265052E-03,+974.3875577333E-03,+998.5081604900E-03
+179.5625E-09,+975.6739898803E-03,+974.3875577333E-03,+998.5081604900E-03
+180.3438E-09,+977.3423315710E-03,+974.3875577333E-03,+998.5081604900E-03
+181.1250E-09,+981.7041405695E-03,+974.3875577333E-03,+998.5081604900E-03
+181.9063E-09,+982.4277586522E-03,+974.3875577333E-03,+998.5081604900E-03
+182.6875E-09,+982.4277586522E-03,+974.3875577333E-03,+1.0052619292619E+00
+183.4688E-09,+982.4277586522E-03,+974.3875577333E-03,+999.7945926370E-03
+184.2500E-09,+982.4277586522E-03,+974.3875577333E-03,+1.0052619292619E+00
+185.0313E-09,+975.6739898803E-03,+978.1865526675E-03,+1.0065483614089E+00
+185.8125E-09,+974.3875577333E-03,+981.8649445879E-03,+1.0065483614089E+00
+186.5938E-09,+967.6337889614E-03,+989.1815274241E-03,+1.0065483614089E+00
+187.3750E-09,+969.7242412003E-03,+990.4679595711E-03,+999.7945926370E-03
+188.1563E-09,+973.7443416598E-03,+990.4679595711E-03,+1.0056840398102E+00
+188.9375E-09,+974.3875577333E-03,+990.4679595711E-03,+1.0133825321900E+00
+189.7188E-09,+974.3875577333E-03,+990.4679595711E-03,+1.0145885623278E+00
+190.5000E-09,+974.3875577333E-03,+997.2217283430E-03,+1.0145885623278E+00
+191.2813E-09,+971.4327838956E-03,+998.5081604900E-03,+1.0213423310997E+00
+192.0625E-09,+967.0709748971E-03,+998.5081604900E-03,+1.0192518788608E+00
+192.8438E-09,+973.1011255863E-03,+998.5081604900E-03,+1.0152317784014E+00
+193.6250E-09,+967.6337889614E-03,+998.5081604900E-03,+1.0213423310997E+00
+194.4063E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0226287632468E+00
+195.1875E-09,+966.3473568144E-03,+1.0052619292619E+00,+1.0226287632468E+00
+195.9688E-09,+959.5935880425E-03,+1.0027493664748E+00,+1.0226287632468E+00
+196.7500E-09,+965.0609246673E-03,+999.0709745543E-03,+1.0226287632468E+00
+197.5313E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0293825320186E+00
+198.3125E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0306689641657E+00
+199.0938E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0306689641657E+00
+199.8750E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0306689641657E+00
+200.6563E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0306689641657E+00
+201.4375E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0306689641657E+00
+202.2188E-09,+966.3473568144E-03,+998.5081604900E-03,+1.0239151953938E+00
+203.0000E-09,+973.1011255862E-03,+994.7091655558E-03,+1.0196739894091E+00
+203.7813E-09,+967.6337889614E-03,+991.0307736354E-03,+1.0153121804106E+00
+204.5625E-09,+973.1011255862E-03,+990.4679595711E-03,+1.0145885623278E+00
+205.3438E-09,+974.3875577333E-03,+990.4679595711E-03,+1.0145885623278E+00
+206.1250E-09,+974.3875577333E-03,+997.2217283430E-03,+1.0107895673937E+00
+206.9062E-09,+974.3875577333E-03,+1.0014629343277E+00,+1.0071111754733E+00
+207.6875E-09,+981.1413265052E-03,+1.0058247433262E+00,+1.0065483614089E+00
+208.4687E-09,+978.2066531698E-03,+999.7945926371E-03,+999.7945926371E-03
