x-axis,1,2,3
second,Volt,Volt,Volt
+135.0313E-09,+354.5304637046E-03,+366.5907650829E-03,+274.7716705890E-03
+135.8125E-09,+353.0530767857E-03,+363.2138806970E-03,+277.5053389014E-03
+136.5938E-09,+350.8721722865E-03,+360.4601118823E-03,+276.4601127819E-03
+137.3750E-09,+350.5103632451E-03,+358.7917701916E-03,+274.4500625522E-03
+138.1563E-09,+350.5103632451E-03,+355.1736797781E-03,+277.5053389014E-03
+138.9375E-09,+350.5103632451E-03,+347.7766949327E-03,+278.1485549749E-03
+139.7188E-09,+350.5103632451E-03,+343.1133783997E-03,+278.1485549749E-03
+140.5000E-09,+347.1334788592E-03,+338.8822226661E-03,+278.1485549749E-03
+141.2813E-09,+346.4902627857E-03,+335.0329764762E-03,+281.5254393608E-03
+142.0625E-09,+346.4902627857E-03,+331.0530770214E-03,+282.1686554344E-03
+142.8438E-09,+346.4902627857E-03,+327.0329765619E-03,+282.1686554344E-03
+143.6250E-09,+346.4902627857E-03,+323.0128761024E-03,+283.6460423532E-03
+144.4063E-09,+349.8671471716E-03,+320.8922731101E-03,+285.8269468525E-03
+145.1875E-09,+350.5103632451E-03,+318.7113686108E-03,+286.1887558938E-03
+145.9688E-09,+350.5103632451E-03,+314.9726751835E-03,+286.1887558938E-03
+146.7500E-09,+350.5103632451E-03,+307.5756903381E-03,+288.0882533609E-03
+147.5313E-09,+350.5103632451E-03,+306.2892581911E-03,+289.9274493211E-03
+148.3125E-09,+350.5103632451E-03,+306.2892581911E-03,+290.2088563533E-03
+149.0938E-09,+353.8872476311E-03,+306.2892581911E-03,+293.5857407392E-03
+149.8750E-09,+354.5304637046E-03,+306.2892581911E-03,+290.8520724268E-03
+150.6563E-09,+354.5304637046E-03,+302.9123738052E-03,+291.8972985462E-03
+151.4375E-09,+357.9073480905E-03,+303.7465446505E-03,+293.9073487760E-03
+152.2188E-09,+361.9274485500E-03,+305.9274491497E-03,+294.2289568127E-03
+153.0000E-09,+362.5706646235E-03,+306.2892581911E-03,+290.8520724268E-03
+153.7813E-09,+362.5706646235E-03,+306.2892581911E-03,+293.5857407392E-03
+154.5625E-09,+362.5706646235E-03,+306.2892581911E-03,+292.7515698939E-03
+155.3438E-09,+362.5706646235E-03,+306.2892581911E-03,+290.5706653946E-03
+156.1250E-09,+362.5706646235E-03,+313.0430269630E-03,+286.8319719673E-03
+156.9063E-09,+362.5706646235E-03,+310.9525747241E-03,+289.5656402798E-03
+157.6875E-09,+362.5706646235E-03,+310.3093586506E-03,+290.2088563533E-03
+158.4688E-09,+362.5706646235E-03,+310.3093586506E-03,+290.2088563533E-03
+159.2500E-09,+359.1937802375E-03,+310.3093586506E-03,+286.8319719673E-03
+160.0313E-09,+355.1736797781E-03,+317.0631274224E-03,+286.1887558938E-03
+160.8125E-09,+353.0530767857E-03,+318.3495595695E-03,+286.1887558938E-03
+161.5938E-09,+350.8721722865E-03,+318.3495595695E-03,+284.5003137008E-03
+162.3750E-09,+347.1334788592E-03,+318.3495595695E-03,+282.4902634711E-03
+163.1563E-09,+343.1133783997E-03,+318.3495595695E-03,+288.9224242062E-03
+163.9375E-09,+340.5706648591E-03,+314.9726751835E-03,+286.8319719673E-03
+164.7188E-09,+338.7314688989E-03,+314.3294591100E-03,+286.1887558938E-03
+165.5000E-09,+335.0731774808E-03,+314.3294591100E-03,+286.1887558938E-03
+166.2813E-09,+331.0530770214E-03,+314.3294591100E-03,+282.8118715079E-03
+167.0625E-09,+327.0329765619E-03,+314.3294591100E-03,+288.9224242062E-03
+167.8438E-09,+326.3897604884E-03,+314.3294591100E-03,+290.2088563533E-03
+168.6250E-09,+326.3897604884E-03,+317.7063434960E-03,+290.2088563533E-03
+169.4063E-09,+319.6359917165E-03,+315.3947857318E-03,+290.2088563533E-03
+170.1875E-09,+321.7264439554E-03,+311.0329767333E-03,+290.2088563533E-03
+170.9688E-09,+320.4701625618E-03,+310.3093586506E-03,+290.2088563533E-03
+171.7500E-09,+318.6309666016E-03,+310.3093586506E-03,+292.1083538204E-03
+172.5313E-09,+314.9726751835E-03,+308.4098611835E-03,+293.9475497806E-03
+173.3125E-09,+314.3294591100E-03,+306.5706652233E-03,+294.2289568127E-03
