time	V(n001)	V(n002)	V(n003)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.006310719978738e-09	0.000000e+00	0.000000e+00	0.000000e+00
2.000000000000000e-09	0.000000e+00	0.000000e+00	0.000000e+00
2.003785714285714e-09	1.644698e-07	0.000000e+00	0.000000e+00
2.007571428571428e-09	6.282284e-07	0.000000e+00	0.000000e+00
2.011357142857142e-09	1.391276e-06	0.000000e+00	0.000000e+00
2.015142857142856e-09	2.453612e-06	0.000000e+00	0.000000e+00
2.018928571428570e-09	3.815238e-06	0.000000e+00	0.000000e+00
2.022714285714284e-09	5.476152e-06	0.000000e+00	0.000000e+00
2.026499999999997e-09	7.436355e-06	0.000000e+00	0.000000e+00
2.027499999999997e-09	8.002884e-06	0.000000e+00	0.000000e+00
2.040071428571425e-09	1.696728e-05	0.000000e+00	0.000000e+00
2.052642857142852e-09	2.906240e-05	0.000000e+00	0.000000e+00
2.065214285714279e-09	4.428824e-05	0.000000e+00	0.000000e+00
2.077785714285706e-09	6.264480e-05	0.000000e+00	0.000000e+00
2.090357142857133e-09	8.413209e-05	0.000000e+00	0.000000e+00
2.102928571428561e-09	1.087501e-04	0.000000e+00	0.000000e+00
2.115499999999988e-09	1.364988e-04	0.000000e+00	0.000000e+00
2.139071428571414e-09	1.969710e-04	0.000000e+00	0.000000e+00
2.162642857142840e-09	2.672578e-04	0.000000e+00	0.000000e+00
2.186214285714266e-09	3.473594e-04	0.000000e+00	0.000000e+00
2.209785714285692e-09	4.372755e-04	0.000000e+00	0.000000e+00
2.233357142857118e-09	5.370064e-04	0.000000e+00	0.000000e+00
2.256928571428544e-09	6.465518e-04	0.000000e+00	0.000000e+00
2.280499999999970e-09	7.659120e-04	0.000000e+00	0.000000e+00
2.322785714285680e-09	1.004289e-03	0.000000e+00	0.000000e+00
2.365071428571390e-09	1.268311e-03	0.000000e+00	0.000000e+00
2.407357142857100e-09	1.557980e-03	0.000000e+00	0.000000e+00
2.449642857142810e-09	1.873293e-03	0.000000e+00	0.000000e+00
2.491928571428519e-09	2.214253e-03	0.000000e+00	0.000000e+00
2.534214285714229e-09	2.580858e-03	0.000000e+00	0.000000e+00
2.576499999999939e-09	2.973108e-03	0.000000e+00	0.000000e+00
2.644214285714217e-09	3.650968e-03	0.000000e+00	0.000000e+00
2.711928571428496e-09	4.375298e-03	0.000000e+00	0.000000e+00
2.779642857142774e-09	5.146098e-03	0.000000e+00	0.000000e+00
2.847357142857053e-09	5.963368e-03	0.000000e+00	0.000000e+00
2.915071428571331e-09	6.827107e-03	0.000000e+00	0.000000e+00
2.982785714285610e-09	7.737317e-03	0.000000e+00	0.000000e+00
3.050499999999888e-09	8.693996e-03	0.000000e+00	0.000000e+00
3.051499999999888e-09	8.708308e-03	0.000000e+00	0.000000e+00
3.176642857142744e-09	1.058686e-02	0.000000e+00	0.000000e+00
3.301785714285600e-09	1.255218e-02	0.000000e+00	0.000000e+00
3.426928571428455e-09	1.460428e-02	0.000000e+00	0.000000e+00
3.552071428571311e-09	1.674315e-02	0.000000e+00	0.000000e+00
3.677214285714167e-09	1.896880e-02	0.000000e+00	0.000000e+00
3.802357142857023e-09	2.128122e-02	0.000000e+00	0.000000e+00
3.927499999999878e-09	2.368041e-02	0.000000e+00	0.000000e+00
4.075499999999924e-09	2.656387e-02	0.000000e+00	0.000000e+00
4.221642857142826e-09	2.949553e-02	0.000000e+00	0.000000e+00
4.367785714285728e-09	3.247106e-02	0.000000e+00	0.000000e+00
4.513928571428629e-09	3.549048e-02	0.000000e+00	0.000000e+00
4.660071428571532e-09	3.855377e-02	0.000000e+00	0.000000e+00
4.806214285714434e-09	4.166094e-02	0.000000e+00	0.000000e+00
4.952357142857336e-09	4.481199e-02	0.000000e+00	0.000000e+00
5.098500000000238e-09	4.800692e-02	0.000000e+00	0.000000e+00
5.099500000000238e-09	4.802879e-02	0.000000e+00	0.000000e+00
5.245642857143140e-09	5.124335e-02	0.000000e+00	0.000000e+00
5.391785714286042e-09	5.447520e-02	0.000000e+00	0.000000e+00
5.537928571428944e-09	5.772436e-02	0.000000e+00	0.000000e+00
5.684071428571846e-09	6.099081e-02	0.000000e+00	0.000000e+00
5.830214285714748e-09	6.427456e-02	0.000000e+00	0.000000e+00
5.976357142857650e-09	6.757560e-02	0.000000e+00	0.000000e+00
6.122500000000552e-09	7.089395e-02	0.000000e+00	0.000000e+00
6.123500000000552e-09	7.091666e-02	0.000000e+00	0.000000e+00
7.147500000000866e-09	9.436551e-02	0.000000e+00	0.000000e+00
8.171500000000584e-09	1.180355e-01	0.000000e+00	0.000000e+00
9.195500000000051e-09	1.417927e-01	0.000000e+00	0.000000e+00
1.021949999999952e-08	1.655843e-01	0.000000e+00	0.000000e+00
1.124349999999898e-08	1.893895e-01	0.000000e+00	0.000000e+00
1.226749999999845e-08	2.131999e-01	0.000000e+00	0.000000e+00
1.329149999999792e-08	2.370125e-01	0.000000e+00	0.000000e+00
1.431549999999739e-08	2.608259e-01	0.000000e+00	0.000000e+00
1.533949999999758e-08	2.846397e-01	0.000000e+00	0.000000e+00
1.636349999999874e-08	3.084535e-01	0.000000e+00	0.000000e+00
1.738749999999990e-08	3.322675e-01	0.000000e+00	0.000000e+00
1.841150000000106e-08	3.560814e-01	0.000000e+00	0.000000e+00
1.943550000000222e-08	3.798954e-01	-1.141452e-24	0.000000e+00
2.028850000000319e-08	3.997326e-01	1.688061e-09	0.000000e+00
2.029150000000319e-08	3.998023e-01	1.158013e-08	0.000000e+00
2.029450000000320e-08	3.998721e-01	2.212895e-08	0.000000e+00
2.029750000000320e-08	3.999419e-01	3.331679e-08	0.000000e+00
2.030050000000320e-08	4.000116e-01	4.546854e-08	0.000000e+00
2.030350000000321e-08	4.000814e-01	5.889954e-08	0.000000e+00
2.030650000000321e-08	4.001512e-01	7.392395e-08	0.000000e+00
2.030950000000321e-08	4.002209e-01	9.085429e-08	0.000000e+00
2.031250000000322e-08	4.002907e-01	1.100014e-07	0.000000e+00
2.032092857143180e-08	4.004867e-01	1.619464e-07	0.000000e+00
2.032935714286038e-08	4.006827e-01	2.570646e-07	0.000000e+00
2.033778571428896e-08	4.008787e-01	3.953559e-07	0.000000e+00
2.034621428571754e-08	4.010748e-01	5.768203e-07	0.000000e+00
2.035464285714612e-08	4.012708e-01	8.014579e-07	0.000000e+00
2.036307142857470e-08	4.014668e-01	1.069269e-06	0.000000e+00
2.037150000000328e-08	4.016628e-01	1.380252e-06	0.000000e+00
2.038392857143187e-08	4.019518e-01	1.937570e-06	0.000000e+00
2.039635714286046e-08	4.022409e-01	2.703366e-06	0.000000e+00
2.040878571428904e-08	4.025299e-01	3.677640e-06	0.000000e+00
2.042121428571763e-08	4.028190e-01	4.860391e-06	0.000000e+00
2.043364285714621e-08	4.031080e-01	6.251621e-06	0.000000e+00
2.044607142857480e-08	4.033970e-01	7.851328e-06	0.000000e+00
2.045850000000338e-08	4.036860e-01	9.659513e-06	0.000000e+00
2.045950000000338e-08	4.037093e-01	9.820178e-06	0.000000e+00
2.047507142857483e-08	4.040714e-01	1.247863e-05	0.000000e+00
2.049064285714628e-08	4.044336e-01	1.567325e-05	0.000000e+00
2.050621428571772e-08	4.047957e-01	1.940404e-05	0.000000e+00
2.052178571428917e-08	4.051578e-01	2.367100e-05	0.000000e+00
2.053735714286062e-08	4.055199e-01	2.847414e-05	0.000000e+00
2.055292857143206e-08	4.058821e-01	3.381345e-05	0.000000e+00
2.056850000000351e-08	4.062442e-01	3.968893e-05	0.000000e+00
2.059050000000353e-08	4.067558e-01	4.901980e-05	0.000000e+00
2.061250000000356e-08	4.072674e-01	5.986453e-05	0.000000e+00
2.063450000000358e-08	4.077791e-01	7.222312e-05	0.000000e+00
2.065650000000361e-08	4.082907e-01	8.609558e-05	0.000000e+00
2.067850000000363e-08	4.088023e-01	1.014819e-04	0.000000e+00
2.070050000000366e-08	4.093140e-01	1.183821e-04	0.000000e+00
2.072250000000368e-08	4.098256e-01	1.367961e-04	0.000000e+00
2.075835714286087e-08	4.106595e-01	1.703293e-04	0.000000e+00
2.079421428571805e-08	4.114934e-01	2.091585e-04	0.000000e+00
2.083007142857523e-08	4.123273e-01	2.532837e-04	0.000000e+00
2.086592857143241e-08	4.131611e-01	3.027049e-04	0.000000e+00
2.090178571428960e-08	4.139950e-01	3.574222e-04	0.000000e+00
2.093764285714678e-08	4.148289e-01	4.174355e-04	0.000000e+00
2.097350000000397e-08	4.156628e-01	4.827448e-04	0.000000e+00
2.104578571428976e-08	4.173439e-01	6.319421e-04	0.000000e+00
2.111807142857556e-08	4.190249e-01	8.071835e-04	0.000000e+00
2.119035714286136e-08	4.207060e-01	1.008469e-03	0.000000e+00
2.126264285714715e-08	4.223871e-01	1.235799e-03	0.000000e+00
2.133492857143295e-08	4.240681e-01	1.489172e-03	0.000000e+00
2.140721428571874e-08	4.257492e-01	1.768590e-03	0.000000e+00
2.147950000000454e-08	4.274302e-01	2.074052e-03	0.000000e+00
2.148350000000454e-08	4.275233e-01	2.091787e-03	0.000000e+00
2.161935714286184e-08	4.306827e-01	2.749538e-03	0.000000e+00
2.175521428571914e-08	4.338422e-01	3.495064e-03	0.000000e+00
2.189107142857644e-08	4.370017e-01	4.328365e-03	0.000000e+00
2.202692857143373e-08	4.401611e-01	5.249440e-03	0.000000e+00
2.216278571429103e-08	4.433206e-01	6.258291e-03	0.000000e+00
2.229864285714833e-08	4.464801e-01	7.354916e-03	0.000000e+00
