time	V(n001)	V(n002)	V(n003)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.006310719978738e-09	0.000000e+00	0.000000e+00	0.000000e+00
2.000000000000000e-09	0.000000e+00	0.000000e+00	0.000000e+00
2.003785714285714e-09	1.609613e-07	0.000000e+00	0.000000e+00
2.007571428571428e-09	6.212353e-07	0.000000e+00	0.000000e+00
2.011357142857142e-09	1.380822e-06	0.000000e+00	0.000000e+00
2.015142857142856e-09	2.439721e-06	0.000000e+00	0.000000e+00
2.018928571428570e-09	3.797933e-06	0.000000e+00	0.000000e+00
2.022714285714284e-09	5.455458e-06	0.000000e+00	0.000000e+00
2.026499999999997e-09	7.412295e-06	0.000000e+00	0.000000e+00
2.027499999999997e-09	7.977939e-06	0.000000e+00	0.000000e+00
2.040071428571425e-09	1.693136e-05	0.000000e+00	0.000000e+00
2.052642857142852e-09	2.901574e-05	0.000000e+00	0.000000e+00
2.065214285714279e-09	4.423108e-05	0.000000e+00	0.000000e+00
2.077785714285706e-09	6.257739e-05	0.000000e+00	0.000000e+00
2.090357142857133e-09	8.405466e-05	0.000000e+00	0.000000e+00
2.102928571428561e-09	1.086629e-04	0.000000e+00	0.000000e+00
2.115499999999988e-09	1.364021e-04	0.000000e+00	0.000000e+00
2.139071428571414e-09	1.968571e-04	0.000000e+00	0.000000e+00
2.162642857142840e-09	2.671274e-04	0.000000e+00	0.000000e+00
2.186214285714266e-09	3.472132e-04	0.000000e+00	0.000000e+00
2.209785714285692e-09	4.371143e-04	0.000000e+00	0.000000e+00
2.233357142857118e-09	5.368308e-04	0.000000e+00	0.000000e+00
2.256928571428544e-09	6.463626e-04	0.000000e+00	0.000000e+00
2.280499999999970e-09	7.657098e-04	0.000000e+00	0.000000e+00
2.322785714285680e-09	1.004065e-03	0.000000e+00	0.000000e+00
2.365071428571390e-09	1.268068e-03	0.000000e+00	0.000000e+00
2.407357142857100e-09	1.557718e-03	0.000000e+00	0.000000e+00
2.449642857142810e-09	1.873015e-03	0.000000e+00	0.000000e+00
2.491928571428519e-09	2.213960e-03	0.000000e+00	0.000000e+00
2.534214285714229e-09	2.580552e-03	0.000000e+00	0.000000e+00
2.576499999999939e-09	2.972791e-03	0.000000e+00	0.000000e+00
2.644214285714217e-09	3.650635e-03	0.000000e+00	0.000000e+00
2.711928571428496e-09	4.374952e-03	0.000000e+00	0.000000e+00
2.779642857142774e-09	5.145741e-03	0.000000e+00	0.000000e+00
2.847357142857053e-09	5.963003e-03	0.000000e+00	0.000000e+00
2.915071428571331e-09	6.826736e-03	0.000000e+00	0.000000e+00
2.982785714285610e-09	7.736942e-03	0.000000e+00	0.000000e+00
3.050499999999888e-09	8.693621e-03	0.000000e+00	0.000000e+00
3.051499999999888e-09	8.707931e-03	0.000000e+00	0.000000e+00
3.176642857142744e-09	1.058648e-02	0.000000e+00	0.000000e+00
3.301785714285600e-09	1.255181e-02	0.000000e+00	0.000000e+00
3.426928571428455e-09	1.460392e-02	0.000000e+00	0.000000e+00
3.552071428571311e-09	1.674280e-02	0.000000e+00	0.000000e+00
3.677214285714167e-09	1.896846e-02	0.000000e+00	0.000000e+00
3.802357142857023e-09	2.128089e-02	0.000000e+00	0.000000e+00
3.927499999999878e-09	2.368009e-02	0.000000e+00	0.000000e+00
4.075499999999924e-09	2.656358e-02	0.000000e+00	0.000000e+00
4.221642857142826e-09	2.949525e-02	0.000000e+00	0.000000e+00
4.367785714285728e-09	3.247081e-02	0.000000e+00	0.000000e+00
4.513928571428629e-09	3.549024e-02	0.000000e+00	0.000000e+00
4.660071428571532e-09	3.855355e-02	0.000000e+00	0.000000e+00
4.806214285714434e-09	4.166074e-02	0.000000e+00	0.000000e+00
4.952357142857336e-09	4.481181e-02	0.000000e+00	0.000000e+00
5.098500000000238e-09	4.800675e-02	0.000000e+00	0.000000e+00
5.099500000000238e-09	4.802862e-02	0.000000e+00	0.000000e+00
5.245642857143140e-09	5.124319e-02	0.000000e+00	0.000000e+00
5.391785714286042e-09	5.447506e-02	0.000000e+00	0.000000e+00
5.537928571428944e-09	5.772422e-02	0.000000e+00	0.000000e+00
5.684071428571846e-09	6.099069e-02	0.000000e+00	0.000000e+00
5.830214285714748e-09	6.427445e-02	0.000000e+00	0.000000e+00
5.976357142857650e-09	6.757551e-02	0.000000e+00	0.000000e+00
6.122500000000552e-09	7.089386e-02	0.000000e+00	0.000000e+00
6.123500000000552e-09	7.091657e-02	0.000000e+00	0.000000e+00
7.147500000000866e-09	9.436548e-02	0.000000e+00	0.000000e+00
8.171500000000584e-09	1.180355e-01	0.000000e+00	0.000000e+00
9.195500000000051e-09	1.417927e-01	0.000000e+00	0.000000e+00
1.021949999999952e-08	1.655843e-01	0.000000e+00	0.000000e+00
1.124349999999898e-08	1.893895e-01	0.000000e+00	0.000000e+00
1.226749999999845e-08	2.131999e-01	0.000000e+00	0.000000e+00
1.329149999999792e-08	2.370125e-01	0.000000e+00	0.000000e+00
1.431549999999739e-08	2.608259e-01	0.000000e+00	0.000000e+00
1.533949999999758e-08	2.846397e-01	0.000000e+00	0.000000e+00
1.636349999999874e-08	3.084535e-01	0.000000e+00	0.000000e+00
1.738749999999990e-08	3.322675e-01	0.000000e+00	0.000000e+00
1.841150000000106e-08	3.560814e-01	0.000000e+00	0.000000e+00
1.943550000000222e-08	3.798954e-01	9.867999e-25	0.000000e+00
2.028850000000319e-08	3.997326e-01	9.654286e-10	0.000000e+00
2.029150000000319e-08	3.998023e-01	6.039514e-09	0.000000e+00
2.029450000000320e-08	3.998721e-01	1.162197e-08	0.000000e+00
2.029750000000320e-08	3.999419e-01	1.797081e-08	0.000000e+00
2.030050000000320e-08	4.000116e-01	2.545927e-08	0.000000e+00
2.030350000000321e-08	4.000814e-01	3.444572e-08	0.000000e+00
2.030650000000321e-08	4.001512e-01	4.529246e-08	0.000000e+00
2.030950000000321e-08	4.002209e-01	5.835784e-08	0.000000e+00
2.031250000000322e-08	4.002907e-01	7.399954e-08	0.000000e+00
2.032135714286037e-08	4.004967e-01	1.167089e-07	0.000000e+00
2.033021428571752e-08	4.007026e-01	2.160707e-07	0.000000e+00
2.033907142857468e-08	4.009086e-01	3.720848e-07	0.000000e+00
2.034792857143183e-08	4.011146e-01	5.847514e-07	0.000000e+00
2.035678571428898e-08	4.013206e-01	8.540703e-07	0.000000e+00
2.036564285714613e-08	4.015266e-01	1.180042e-06	0.000000e+00
2.037450000000329e-08	4.017326e-01	1.562665e-06	0.000000e+00
2.038650000000330e-08	4.020116e-01	2.201254e-06	0.000000e+00
2.039850000000331e-08	4.022907e-01	3.068327e-06	0.000000e+00
2.041050000000333e-08	4.025698e-01	4.163882e-06	0.000000e+00
2.042250000000334e-08	4.028488e-01	5.487920e-06	0.000000e+00
2.043450000000336e-08	4.031279e-01	7.040442e-06	0.000000e+00
2.044650000000337e-08	4.034070e-01	8.821446e-06	0.000000e+00
2.045850000000338e-08	4.036860e-01	1.083093e-05	0.000000e+00
2.045950000000338e-08	4.037093e-01	1.101543e-05	0.000000e+00
2.047492857143197e-08	4.040681e-01	1.403971e-05	0.000000e+00
2.049035714286056e-08	4.044269e-01	1.768082e-05	0.000000e+00
2.050578571428915e-08	4.047857e-01	2.193878e-05	0.000000e+00
2.052121428571774e-08	4.051445e-01	2.681358e-05	0.000000e+00
2.053664285714633e-08	4.055033e-01	3.230522e-05	0.000000e+00
2.055207142857492e-08	4.058621e-01	3.841370e-05	0.000000e+00
2.056750000000351e-08	4.062209e-01	4.513902e-05	0.000000e+00
2.058878571428924e-08	4.067160e-01	5.556262e-05	0.000000e+00
2.061007142857498e-08	4.072110e-01	6.766053e-05	0.000000e+00
2.063135714286072e-08	4.077060e-01	8.143275e-05	0.000000e+00
2.065264285714646e-08	4.082010e-01	9.687927e-05	0.000000e+00
2.067392857143220e-08	4.086960e-01	1.140001e-04	0.000000e+00
2.069521428571794e-08	4.091910e-01	1.327952e-04	0.000000e+00
2.071650000000367e-08	4.096861e-01	1.532647e-04	0.000000e+00
2.074992857143228e-08	4.104635e-01	1.890804e-04	0.000000e+00
2.078335714286089e-08	4.112409e-01	2.304078e-04	0.000000e+00
2.081678571428950e-08	4.120183e-01	2.772470e-04	0.000000e+00
2.085021428571811e-08	4.127957e-01	3.295979e-04	0.000000e+00
2.088364285714672e-08	4.135731e-01	3.874606e-04	0.000000e+00
2.091707142857533e-08	4.143505e-01	4.508350e-04	0.000000e+00
2.095050000000394e-08	4.151279e-01	5.197212e-04	0.000000e+00
2.101421428571830e-08	4.166096e-01	6.674015e-04	0.000000e+00
2.107792857143265e-08	4.180914e-01	8.402588e-04	0.000000e+00
2.114164285714701e-08	4.195731e-01	1.038293e-03	0.000000e+00
2.120535714286137e-08	4.210548e-01	1.261504e-03	0.000000e+00
2.126907142857573e-08	4.225365e-01	1.509893e-03	0.000000e+00
2.133278571429009e-08	4.240183e-01	1.783458e-03	0.000000e+00
2.139650000000445e-08	4.255000e-01	2.082200e-03	0.000000e+00
2.140878571429017e-08	4.257857e-01	2.143160e-03	0.000000e+00
2.142107142857590e-08	4.260714e-01	2.205125e-03	0.000000e+00
2.143335714286163e-08	4.263571e-01	2.268094e-03	0.000000e+00
2.144564285714736e-08	4.266429e-01	2.332068e-03	0.000000e+00
2.145792857143309e-08	4.269286e-01	2.397047e-03	0.000000e+00
2.147021428571882e-08	4.272143e-01	2.463030e-03	0.000000e+00
2.148250000000454e-08	4.275000e-01	2.530018e-03	0.000000e+00
