time	V(n001)	V(n002)	V(n003)
2.969999999999996e-08	4.998614e-01	1.262148e-01	0.000000e+00
2.989999999999996e-08	4.998845e-01	1.292147e-01	0.000000e+00
3.009999999999996e-08	4.999037e-01	1.321624e-01	0.000000e+00
3.029999999999996e-08	4.999198e-01	1.350573e-01	0.000000e+00
3.049999999999996e-08	4.999332e-01	1.378991e-01	0.000000e+00
3.069999999999996e-08	4.999443e-01	1.406876e-01	0.000000e+00
3.089999999999997e-08	4.999536e-01	1.434228e-01	0.000000e+00
3.109999999999997e-08	4.999613e-01	1.461045e-01	0.000000e+00
3.129999999999997e-08	4.999678e-01	1.487330e-01	0.000000e+00
3.149999999999997e-08	4.999731e-01	1.513084e-01	0.000000e+00
3.169999999999997e-08	4.999776e-01	1.538309e-01	0.000000e+00
3.189999999999997e-08	4.999813e-01	1.563010e-01	0.000000e+00
3.209999999999998e-08	4.999844e-01	1.587189e-01	0.000000e+00
3.229999999999998e-08	4.999870e-01	1.610852e-01	0.000000e+00
3.249999999999998e-08	4.999892e-01	1.634004e-01	0.000000e+00
3.269999999999998e-08	4.999910e-01	1.656650e-01	0.000000e+00
3.289999999999998e-08	4.999925e-01	1.678796e-01	0.000000e+00
3.309999999999999e-08	4.999937e-01	1.700448e-01	0.000000e+00
3.329999999999999e-08	4.999948e-01	1.721614e-01	0.000000e+00
3.349999999999999e-08	4.999956e-01	1.742299e-01	0.000000e+00
3.369999999999999e-08	4.999964e-01	1.762512e-01	0.000000e+00
3.389999999999999e-08	4.999970e-01	1.782259e-01	0.000000e+00
3.409999999999999e-08	4.999975e-01	1.801547e-01	0.000000e+00
3.430000000000000e-08	4.999979e-01	1.820386e-01	0.000000e+00
3.470000000000000e-08	4.999985e-01	1.856743e-01	0.000000e+00
3.510000000000000e-08	4.999990e-01	1.891393e-01	0.000000e+00
3.570000000000001e-08	4.999994e-01	1.940309e-01	0.000000e+00
3.630000000000001e-08	4.999997e-01	1.985746e-01	0.000000e+00
3.655714285714287e-08	4.999997e-01	2.004167e-01	0.000000e+00
3.681428571428573e-08	4.999998e-01	2.022047e-01	0.000000e+00
3.707142857142860e-08	4.999998e-01	2.039385e-01	0.000000e+00
3.732857142857145e-08	4.999999e-01	2.056181e-01	0.000000e+00
3.758571428571431e-08	4.999999e-01	2.072435e-01	0.000000e+00
3.784285714285717e-08	4.999999e-01	2.088147e-01	0.000000e+00
3.810000000000003e-08	4.999999e-01	2.103318e-01	0.000000e+00
3.830000000000003e-08	4.999999e-01	2.114811e-01	0.000000e+00
3.850000000000003e-08	4.999998e-01	2.126016e-01	0.000000e+00
3.870000000000004e-08	4.999851e-01	2.136941e-01	0.000000e+00
3.890000000000004e-08	4.998958e-01	2.147592e-01	0.000000e+00
3.910000000000004e-08	4.996776e-01	2.157976e-01	0.000000e+00
3.930000000000004e-08	4.993263e-01	2.168100e-01	0.000000e+00
3.950000000000004e-08	4.986937e-01	2.177970e-01	0.000000e+00
3.970000000000004e-08	4.977556e-01	2.187592e-01	0.000000e+00
3.990000000000005e-08	4.966365e-01	2.196972e-01	0.000000e+00
4.010000000000005e-08	4.953465e-01	2.206117e-01	0.000000e+00
4.030000000000005e-08	4.939127e-01	2.215033e-01	0.000000e+00
4.050000000000005e-08	4.923640e-01	2.223726e-01	0.000000e+00
4.070000000000005e-08	4.907289e-01	2.232200e-01	0.000000e+00
4.090000000000006e-08	4.890341e-01	2.240463e-01	0.000000e+00
4.110000000000006e-08	4.873042e-01	2.248518e-01	0.000000e+00
4.130000000000006e-08	4.855605e-01	2.256373e-01	0.000000e+00
4.150000000000006e-08	4.838214e-01	2.264031e-01	0.000000e+00
4.170000000000006e-08	4.821023e-01	2.271499e-01	0.000000e+00
4.190000000000006e-08	4.804155e-01	2.278781e-01	0.000000e+00
4.210000000000007e-08	4.787706e-01	2.285881e-01	0.000000e+00
4.230000000000007e-08	4.771956e-01	2.292751e-01	0.000000e+00
4.250000000000007e-08	4.758889e-01	2.299163e-01	0.000000e+00
4.270000000000007e-08	4.745146e-01	2.304678e-01	0.000000e+00
4.290000000000007e-08	4.729459e-01	2.308803e-01	0.000000e+00
4.310000000000007e-08	4.715063e-01	2.311144e-01	0.000000e+00
4.350000000000008e-08	4.688305e-01	2.309484e-01	0.000000e+00
4.390000000000008e-08	4.663894e-01	2.298596e-01	0.000000e+00
4.410000000000008e-08	4.652420e-01	2.289636e-01	0.000000e+00
4.430000000000009e-08	4.641353e-01	2.278390e-01	0.000000e+00
4.450000000000009e-08	4.630631e-01	2.264939e-01	0.000000e+00
4.470000000000009e-08	4.620193e-01	2.249385e-01	0.000000e+00
4.490000000000009e-08	4.609980e-01	2.231843e-01	0.000000e+00
4.510000000000009e-08	4.599933e-01	2.212438e-01	0.000000e+00
4.530000000000009e-08	4.589995e-01	2.191304e-01	0.000000e+00
4.550000000000010e-08	4.580112e-01	2.168573e-01	0.000000e+00
4.590000000000010e-08	4.560306e-01	2.118861e-01	0.000000e+00
4.630000000000010e-08	4.540132e-01	2.064357e-01	0.000000e+00
4.670000000000011e-08	4.519249e-01	2.006051e-01	0.000000e+00
4.710000000000011e-08	4.497362e-01	1.944854e-01	2.473308e-23
4.750000000000011e-08	4.474221e-01	1.881581e-01	9.849048e-09
4.770000000000012e-08	4.462112e-01	1.849394e-01	9.240433e-07
4.790000000000012e-08	4.449613e-01	1.816951e-01	8.911736e-06
4.810000000000012e-08	4.436704e-01	1.784326e-01	4.183804e-05
4.830000000000012e-08	4.423367e-01	1.751591e-01	1.328039e-04
4.850000000000012e-08	4.409586e-01	1.718809e-01	3.331540e-04
4.870000000000013e-08	4.395347e-01	1.686040e-01	7.102689e-04
4.890000000000013e-08	4.380636e-01	1.653338e-01	1.331146e-03
4.910000000000013e-08	4.365445e-01	1.620755e-01	2.247715e-03
4.930000000000013e-08	4.349763e-01	1.588336e-01	3.497651e-03
4.950000000000013e-08	4.333584e-01	1.556122e-01	5.109038e-03
4.970000000000013e-08	4.316902e-01	1.524152e-01	7.101399e-03
4.990000000000014e-08	4.299711e-01	1.492461e-01	9.486056e-03
5.010000000000014e-08	4.282009e-01	1.461078e-01	1.226694e-02
5.030000000000014e-08	4.263793e-01	1.430032e-01	1.544157e-02
5.050000000000014e-08	4.245062e-01	1.399349e-01	1.900204e-02
5.070000000000014e-08	4.225816e-01	1.369049e-01	2.293598e-02
5.090000000000014e-08	4.206056e-01	1.339153e-01	2.722752e-02
5.110000000000015e-08	4.185782e-01	1.309677e-01	3.185808e-02
5.130000000000015e-08	4.164998e-01	1.280637e-01	3.680533e-02
5.150000000000015e-08	4.143705e-01	1.252046e-01	4.203260e-02
5.190000000000015e-08	4.099612e-01	1.196250e-01	5.318966e-02
5.230000000000016e-08	4.053536e-01	1.142358e-01	6.528596e-02
5.270000000000016e-08	4.005520e-01	1.090413e-01	7.818672e-02
5.310000000000016e-08	3.955612e-01	1.040437e-01	9.167874e-02
5.350000000000017e-08	3.903866e-01	9.924366e-02	1.055841e-01
5.410000000000017e-08	3.822920e-01	9.241179e-02	1.268907e-01
5.470000000000018e-08	3.738163e-01	8.601452e-02	1.483670e-01
5.530000000000018e-08	3.649800e-01	8.003967e-02	1.696815e-01
5.564285714285733e-08	3.597675e-01	7.674815e-02	1.817474e-01
5.598571428571447e-08	3.544575e-01	7.362602e-02	1.935738e-01
5.632857142857162e-08	3.490499e-01	7.067327e-02	2.051606e-01
5.667142857142877e-08	3.435448e-01	6.788991e-02	2.165078e-01
5.701428571428592e-08	3.379423e-01	6.527594e-02	2.276155e-01
5.735714285714306e-08	3.322422e-01	6.283135e-02	2.384835e-01
5.770000000000021e-08	3.264446e-01	6.055615e-02	2.491120e-01
5.830000000000021e-08	3.161132e-01	5.778496e-02	2.669102e-01
5.861428571428593e-08	3.105981e-01	5.672568e-02	2.758586e-01
5.892857142857164e-08	3.050254e-01	5.564464e-02	2.845485e-01
5.924285714285736e-08	2.993948e-01	5.454182e-02	2.929801e-01
5.955714285714308e-08	2.937065e-01	5.341723e-02	3.011533e-01
5.987142857142879e-08	2.879604e-01	5.227087e-02	3.090680e-01
6.018571428571451e-08	2.821565e-01	5.110275e-02	3.167244e-01
6.050000000000023e-08	2.762949e-01	4.991285e-02	3.241224e-01
6.070000000000023e-08	2.725576e-01	4.902110e-02	3.287027e-01
6.090000000000023e-08	2.688734e-01	4.809817e-02	3.331831e-01
6.110000000000024e-08	2.653224e-01	4.722019e-02	3.375647e-01
6.170000000000024e-08	2.558360e-01	4.458839e-02	3.501294e-01
6.190000000000024e-08	2.530605e-01	4.366561e-02	3.541287e-01
6.210000000000025e-08	2.504459e-01	4.273278e-02	3.580361e-01
6.230000000000025e-08	2.479639e-01	4.179562e-02	3.618529e-01
6.250000000000025e-08	2.455852e-01	4.085943e-02	3.655806e-01
6.270000000000025e-08	2.432809e-01	3.992904e-02	3.692209e-01
6.290000000000025e-08	2.410240e-01	3.900885e-02	3.727752e-01
6.310000000000025e-08	2.387898e-01	3.810279e-02	3.762451e-01
6.330000000000026e-08	2.365570e-01	3.721437e-02	3.796322e-01
6.350000000000026e-08	2.343070e-01	3.634664e-02	3.829382e-01
6.390000000000026e-08	2.296979e-01	3.468346e-02	3.893129e-01
6.450000000000027e-08	2.223684e-01	3.239758e-02	3.983057e-01
6.478571428571455e-08	2.186445e-01	3.140727e-02	4.023477e-01
6.507142857142884e-08	2.148022e-01	3.048085e-02	4.062589e-01
6.535714285714313e-08	2.108415e-01	2.961833e-02	4.100394e-01
6.564285714285743e-08	2.067626e-01	2.881970e-02	4.136891e-01
6.592857142857171e-08	2.025652e-01	2.808496e-02	4.172080e-01
6.621428571428600e-08	1.982496e-01	2.741411e-02	4.205961e-01
6.650000000000028e-08	1.938156e-01	2.680715e-02	4.238534e-01
6.710000000000029e-08	1.843610e-01	2.570918e-02	4.303432e-01
6.770000000000030e-08	1.747469e-01	2.483593e-02	4.363576e-01
6.830000000000030e-08	1.651108e-01	2.415620e-02	4.419310e-01
6.850000000000030e-08	1.619069e-01	2.396986e-02	4.436940e-01
6.870000000000030e-08	1.587264e-01	2.379754e-02	4.454153e-01
6.890000000000031e-08	1.555692e-01	2.363924e-02	4.470951e-01
6.910000000000031e-08	1.524353e-01	2.349496e-02	4.487333e-01
6.930000000000031e-08	1.493248e-01	2.336470e-02	4.503300e-01
6.950000000000031e-08	1.462376e-01	2.324846e-02	4.518851e-01
6.970000000000031e-08	1.431737e-01	2.314624e-02	4.533987e-01
6.990000000000031e-08	1.401505e-01	2.305171e-02	4.548684e-01
7.010000000000032e-08	1.371626e-01	2.296660e-02	4.562720e-01
7.030000000000032e-08	1.342119e-01	2.289001e-02	4.575713e-01
7.050000000000032e-08	1.313003e-01	2.282106e-02	4.587137e-01
7.070000000000032e-08	1.284292e-01	2.275892e-02	4.596419e-01
7.090000000000032e-08	1.256001e-01	2.270281e-02	4.603010e-01
7.110000000000033e-08	1.228141e-01	2.265196e-02	4.606429e-01
7.130000000000033e-08	1.200724e-01	2.260569e-02	4.606282e-01
7.150000000000033e-08	1.173756e-01	2.256331e-02	4.602271e-01
7.170000000000033e-08	1.147247e-01	2.252420e-02	4.594192e-01
7.230000000000034e-08	1.070521e-01	2.242083e-02	4.544740e-01
7.250000000000034e-08	1.045891e-01	2.238931e-02	4.519928e-01
7.270000000000034e-08	1.021738e-01	2.235849e-02	4.491123e-01
7.290000000000034e-08	9.980606e-02	2.232797e-02	4.458490e-01
7.310000000000034e-08	9.748597e-02	2.229737e-02	4.422221e-01
7.330000000000035e-08	9.521338e-02	2.226635e-02	4.382527e-01
7.350000000000035e-08	9.298813e-02	2.223460e-02	4.339634e-01
7.370000000000035e-08	9.080994e-02	2.220184e-02	4.293776e-01
7.410000000000035e-08	8.659351e-02	2.213225e-02	4.194120e-01
7.450000000000036e-08	8.256099e-02	2.205585e-02	4.085455e-01
7.490000000000036e-08	7.870856e-02	2.197126e-02	3.969602e-01
7.510000000000036e-08	7.684603e-02	2.192549e-02	3.909515e-01
7.530000000000036e-08	7.500743e-02	2.187670e-02	3.848255e-01
7.550000000000037e-08	7.315233e-02	2.182334e-02	3.786008e-01
7.570000000000037e-08	7.125006e-02	2.176296e-02	3.722952e-01
7.590000000000037e-08	6.928948e-02	2.169256e-02	3.659252e-01
7.610000000000037e-08	6.722340e-02	2.160948e-02	3.595065e-01
7.630000000000037e-08	6.505514e-02	2.151359e-02	3.530534e-01
7.650000000000037e-08	6.290942e-02	2.140898e-02	3.465795e-01
7.670000000000038e-08	6.085004e-02	2.130339e-02	3.400973e-01
7.690000000000038e-08	5.887665e-02	2.120667e-02	3.336184e-01
7.710000000000038e-08	5.701312e-02	2.112993e-02	3.271534e-01
7.730000000000038e-08	5.527184e-02	2.108503e-02	3.207121e-01
7.750000000000038e-08	5.365901e-02	2.108409e-02	3.143034e-01
7.770000000000038e-08	5.217523e-02	2.113904e-02	3.079356e-01
7.790000000000039e-08	5.081649e-02	2.126120e-02	3.016160e-01
7.810000000000039e-08	4.957527e-02	2.146105e-02	2.953514e-01
7.830000000000039e-08	4.844149e-02	2.174792e-02	2.891479e-01
7.850000000000039e-08	4.740342e-02	2.212987e-02	2.830109e-01
7.870000000000039e-08	4.645202e-02	2.261282e-02	2.769454e-01
7.890000000000040e-08	4.561677e-02	2.319689e-02	2.709557e-01
7.910000000000040e-08	4.492456e-02	2.386819e-02	2.650456e-01
7.930000000000040e-08	4.420010e-02	2.459604e-02	2.592185e-01
7.950000000000040e-08	4.330219e-02	2.534908e-02	2.534775e-01
7.970000000000040e-08	4.244686e-02	2.611457e-02	2.478250e-01
