time	V(n001)	V(n002)	V(n003)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.006310719978738e-09	0.000000e+00	0.000000e+00	0.000000e+00
2.000000000000000e-09	-8.985647e-13	0.000000e+00	0.000000e+00
2.000100000000000e-09	5.000000e-01	0.000000e+00	0.000000e+00
2.000300000000000e-09	5.000000e-01	0.000000e+00	0.000000e+00
2.027499999999997e-09	5.000000e-01	0.000000e+00	0.000000e+00
3.051499999999888e-09	5.000000e-01	0.000000e+00	0.000000e+00
4.075499999999924e-09	5.000000e-01	0.000000e+00	0.000000e+00
5.099500000000238e-09	5.000000e-01	0.000000e+00	0.000000e+00
6.123500000000552e-09	5.000000e-01	0.000000e+00	0.000000e+00
7.147500000000866e-09	5.000000e-01	0.000000e+00	0.000000e+00
8.171500000000584e-09	5.000000e-01	0.000000e+00	0.000000e+00
9.195500000000051e-09	5.000000e-01	0.000000e+00	0.000000e+00
1.021949999999952e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.124349999999898e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.226749999999845e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.329149999999792e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.431549999999739e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.533949999999758e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.636349999999874e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.738749999999990e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.841150000000106e-08	5.000000e-01	0.000000e+00	0.000000e+00
1.943550000000222e-08	5.000000e-01	0.000000e+00	0.000000e+00
2.028650000000319e-08	5.000000e-01	-3.923094e-14	0.000000e+00
2.028750000000319e-08	5.000000e-01	1.250000e-01	0.000000e+00
2.028850000000319e-08	5.000000e-01	3.750000e-01	0.000000e+00
2.028950000000319e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.045950000000338e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.148350000000454e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.250750000000571e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.353150000000687e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.455550000000803e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.557950000000919e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.660350000001035e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.762750000001151e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.865150000001267e-08	5.000000e-01	5.000000e-01	0.000000e+00
2.967550000001383e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.069950000001499e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.172350000001615e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.274750000001731e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.377150000001847e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.479550000001964e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.581950000002080e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.684350000002196e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.786750000002312e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.889150000002428e-08	5.000000e-01	5.000000e-01	0.000000e+00
3.991550000002544e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.093950000002660e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.196350000002776e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.298750000002893e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.401150000003009e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.503550000003125e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.605950000003241e-08	5.000000e-01	5.000000e-01	0.000000e+00
4.708350000003357e-08	5.000000e-01	5.000000e-01	9.969577e-24
4.771850000003429e-08	5.000000e-01	5.000000e-01	3.110609e-09
4.771950000003429e-08	5.000000e-01	5.000000e-01	2.000000e-01
4.772050000003429e-08	5.000000e-01	5.000000e-01	6.000000e-01
4.772150000003429e-08	5.000000e-01	5.000000e-01	8.000000e-01
4.810750000003473e-08	5.000000e-01	5.000000e-01	8.000000e-01
4.913150000003589e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.015550000003705e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.117950000003821e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.220350000003938e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.322750000004054e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.425150000004170e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.527550000004286e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.629950000004402e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.732350000004518e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.834750000004634e-08	5.000000e-01	5.000000e-01	8.000000e-01
5.937150000004750e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.039550000004866e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.141950000004982e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.244350000005098e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.346750000005214e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.449150000005330e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.551550000005446e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.653950000005562e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.756350000005679e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.858750000005795e-08	5.000000e-01	5.000000e-01	8.000000e-01
6.961150000005911e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.063550000006027e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.165950000006143e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.268350000006259e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.370750000006375e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.473150000006491e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.515050000006539e-08	5.000000e-01	5.000000e-01	8.000000e-01
7.515150000006539e-08	5.000000e-01	5.750000e-01	8.000000e-01
7.515250000006539e-08	5.000000e-01	7.250000e-01	8.000000e-01
7.515350000006539e-08	5.000000e-01	8.000000e-01	8.000000e-01
7.575550000006607e-08	5.000000e-01	8.000000e-01	8.000000e-01
7.677950000006724e-08	5.000000e-01	8.000000e-01	8.000000e-01
7.780350000006840e-08	5.000000e-01	8.000000e-01	8.000000e-01
7.882750000006956e-08	5.000000e-01	8.000000e-01	8.000000e-01
7.985150000007072e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.087550000007188e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.189950000007304e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.292350000007420e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.394750000007536e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.497150000007653e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.599550000007769e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.701950000007885e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.804350000008001e-08	5.000000e-01	8.000000e-01	8.000000e-01
8.906750000008117e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.009150000008233e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.111550000008349e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.213950000008465e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.316350000008581e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.343850000008613e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.343950000008613e-08	5.000000e-01	8.000000e-01	8.000000e-01
9.344050000008613e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.344150000008613e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.418750000008698e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.521150000008814e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.623550000008930e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.725950000009046e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.828350000009162e-08	8.000000e-01	8.000000e-01	8.000000e-01
9.930750000009278e-08	8.000000e-01	8.000000e-01	8.000000e-01
1.003315000000939e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.013555000000951e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.023795000000963e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.034035000000974e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.044275000000986e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.054515000000997e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.064755000001009e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.074995000001021e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.085235000001032e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.095475000001044e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.105715000001056e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.115955000001067e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.126195000001079e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.136435000001090e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.146675000001102e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.156915000001114e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.167155000001125e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.177395000001137e-07	8.000000e-01	8.000000e-01	8.000000e-01
1.187635000001148e-07	8.000000e-01	8.000000e-01	8.000000e-01
